-1055	1055	-1434	-37.6593
-210	1055	-1434	-76.8956
635	1055	-1434	35.5084
-632.5	350	-1434	76.3332
212.5	350	-1434	22.4734
1055	350	-1434	9.38751
-1055	-350	-1434	46.4954
-210	-350	-1434	-33.0842
635	-350	-1434	-13.0678
-632.5	-1055	-1434	-79.7853
212.5	-1055	-1434	-87.5515
1055	-1055	-1434	-26.6782
212.5	1055	-1347.1	-17.2619
1055	1055	-1347.1	76.4302
-1055	350	-1347.1	-82.8368
-210	350	-1347.1	-6.20806
635	350	-1347.1	61.1751
-632.5	-350	-1347.1	-38.7343
212.5	-350	-1347.1	47.2236
1055	-350	-1347.1	-51.7147
-1055	-1055	-1347.1	-51.2082
-210	-1055	-1347.1	-0.420474
635	-1055	-1347.1	42.7342
-1055	1055	-1260.2	19.3849
-210	1055	-1260.2	45.6497
635	1055	-1260.2	19.4117
-632.5	350	-1260.2	-50.889
212.5	350	-1260.2	66.2057
1055	350	-1260.2	66.9467
-1055	-350	-1260.2	39.334
-210	-350	-1260.2	43.2099
635	-350	-1260.2	-60.7126
-632.5	-1055	-1260.2	52.4384
212.5	-1055	-1260.2	-11.2817
1055	-1055	-1260.2	-74.3794
212.5	1055	-1173.3	-15.0882
1055	1055	-1173.3	88.1058
-1055	350	-1173.3	62.116
-210	350	-1173.3	41.8276
635	350	-1173.3	-14.962
-632.5	-350	-1173.3	72.3307
212.5	-350	-1173.3	44.2761
1055	-350	-1173.3	48.3597
-1055	-1055	-1173.3	-34.9312
-210	-1055	-1173.3	30.7063
635	-1055	-1173.3	55.523
-1055	1055	-1086.4	48.8607
-210	1055	-1086.4	1.8814
635	1055	-1086.4	-73.2113
-632.5	350	-1086.4	6.08432
212.5	350	-1086.4	40.1667
1055	350	-1086.4	-34.4196
-1055	-350	-1086.4	-84.3362
-210	-350	-1086.4	-7.09903
635	-350	-1086.4	74.9653
-632.5	-1055	-1086.4	51.3136
212.5	-1055	-1086.4	-77.6874
1055	-1055	-1086.4	-65.9237
-632.5	1055	-999.5	27.5193
212.5	1055	-999.5	79.2593
1055	1055	-999.5	63.4104
-1055	350	-999.5	-19.2708
-210	350	-999.5	-71.4533
635	350	-999.5	25.8488
-632.5	-350	-999.5	59.4474
212.5	-350	-999.5	-55.8327
1055	-350	-999.5	-79.2394
-1055	-1055	-999.5	57.5532
-210	-1055	-999.5	-83.7167
635	-1055	-999.5	52.5882
-1055	1055	-912.6	-47.4088
-210	1055	-912.6	78.614
635	1055	-912.6	6.8643
-632.5	350	-912.6	-89.0491
212.5	350	-912.6	-46.3172
1055	350	-912.6	-52.4294
-1055	-350	-912.6	56.4739
-210	-350	-912.6	-87.4565
635	-350	-912.6	39.452
-632.5	-1055	-912.6	73.2625
212.5	-1055	-912.6	8.62787
1055	-1055	-912.6	-10.3813
212.5	1055	-825.7	-51.157
1055	1055	-825.7	14.2917
-1055	350	-825.7	72.5197
-210	350	-825.7	-66.1917
635	350	-825.7	-24.3947
-632.5	-350	-825.7	84.8323
