    1  0.86008890000E+00 -0.37157550000E+00  0.32740000000E+04  0.12683240000E+02  0.92830260000E+01                NaN
    2  0.11295210000E+01 -0.10982180000E+01  0.32740000000E+04  0.46707763000E-03 -0.23536943000E-03  0.99999986322E+00
    3 -0.14041200000E+01 -0.15569190000E+01  0.32740000000E+04 -0.17790307000E-03  0.12093694000E-03  0.99999997686E+00
    4  0.12086540000E+01  0.33866990000E+00  0.32740000000E+04  0.38476315000E-03  0.12129710000E-03  0.99999991862E+00
    5  0.82538960000E+00 -0.58731300000E+00  0.32740000000E+04 -0.86496284000E-05 -0.23791366000E-03  0.99999997166E+00
    6 -0.59168330000E+00  0.10630150000E+01  0.32740000000E+04 -0.28758583000E-03  0.15014333000E-03  0.99999994738E+00
    7  0.23658060000E+00  0.66729310000E-01  0.32740000000E+04 -0.11134973000E-03 -0.60494607000E-04  0.99999999197E+00
    8  0.29885410000E+00  0.55604391000E-02  0.32740000000E+04 -0.65705477000E-04 -0.67336719000E-05  0.99999999782E+00
    9  0.96608820000E+00  0.77787390000E+00  0.32740000000E+04  0.21009620000E-03  0.25484635000E-03  0.99999994546E+00
   10 -0.46046040000E-01 -0.22875670000E+00  0.32740000000E+04 -0.19259860000E-03 -0.13581640000E-03  0.99999997223E+00
   11  0.19732750000E+00 -0.15458420000E+00  0.32740000000E+04 -0.17637233000E-03  0.59523252000E-04  0.99999998267E+00
   12  0.19732750000E+00 -0.15458420000E+00  0.32740000000E+04 -0.17637233000E-03  0.59523252000E-04  0.99999998267E+00
   13  0.10465010000E+01  0.25330710000E-01  0.32740000000E+04  0.36301668000E-03 -0.12497480000E-03  0.99999992630E+00
   14  0.10398070000E+01  0.11050890000E+01  0.32740000000E+04  0.36574900000E-03  0.24477392000E-03  0.99999990316E+00
   15 -0.48985110000E+00 -0.63975600000E+00  0.32740000000E+04 -0.51736122000E-03 -0.15775455000E-03  0.99999985373E+00
   16  0.43677700000E+00 -0.56681080000E+00  0.32740000000E+04 -0.89187793000E-04 -0.15375145000E-03  0.99999998420E+00
   17  0.90599540000E+00  0.41422270000E+00  0.32740000000E+04  0.27946089000E-03  0.43120566000E-04  0.99999996002E+00
   18  0.73579090000E+00 -0.48821050000E+00  0.32740000000E+04  0.10084744000E-03 -0.18828052000E-03  0.99999997719E+00
   19  0.77569650000E+00 -0.31973520000E+00  0.32740000000E+04  0.21637080000E-03 -0.12478388000E-03  0.99999996881E+00
   20 -0.14033450000E+01 -0.33430650000E+00  0.32740000000E+04  0.62112442000E-04 -0.99890029000E-04  0.99999999308E+00
   21  0.13814140000E+01 -0.19715260000E+01  0.32740000000E+04  0.60194067000E-03 -0.19495246000E-03  0.99999979983E+00
   22  0.13814140000E+01 -0.19715260000E+01  0.32740000000E+04  0.60194067000E-03 -0.19495246000E-03  0.99999979983E+00
   23  0.11040270000E+01  0.44141420000E+00  0.32740000000E+04  0.38434894000E-03  0.88776767000E-04  0.99999992220E+00
   24 -0.13180740000E+00  0.15831400000E+01  0.32740000000E+04 -0.25613041000E-03  0.41006037000E-03  0.99999988312E+00
   25  0.68366050000E-01 -0.11736080000E+01  0.32740000000E+04 -0.12374052000E-03 -0.32794051000E-03  0.99999993857E+00
   26  0.92174680000E+00 -0.69091120000E-01  0.32740000000E+04  0.25952584000E-03 -0.11039516000E-04  0.99999996626E+00
   27  0.10461150000E+01  0.70015380000E+00  0.32740000000E+04  0.38143632000E-03  0.14187911000E-03  0.99999991719E+00
   28  0.81603980000E+00  0.16405580000E+01  0.32740000000E+04  0.24562731000E-03  0.33125491000E-03  0.99999991497E+00
   29  0.81603980000E+00  0.16405580000E+01  0.32740000000E+04  0.24562731000E-03  0.33125491000E-03  0.99999991497E+00
   30 -0.95700140000E+00  0.51474150000E+00  0.32740000000E+04 -0.77133166000E-03  0.19417136000E-03  0.99999968367E+00
   31 -0.11602540000E+00 -0.69011280000E+00  0.32740000000E+04 -0.41686036000E-03 -0.84979038000E-04  0.99999990950E+00
   32  0.81160850000E+00  0.13222150000E+01  0.32740000000E+04  0.27439912000E-03  0.33363630000E-03  0.99999990670E+00
   33  0.11268810000E+01 -0.37011190000E+00  0.32740000000E+04  0.48930291000E-03 -0.84179570000E-04  0.99999987675E+00
   34  0.11159260000E+01 -0.36328090000E+00  0.32740000000E+04  0.35114487000E-03 -0.18543495000E-03  0.99999992116E+00
   35  0.40786120000E+00 -0.94366690000E+00  0.32740000000E+04 -0.15904547000E-04 -0.26319028000E-03  0.99999996524E+00
