    1  0.11385350000E+01 -0.11247550000E+01  0.32740000000E+04  0.38680897000E-04 -0.48123806000E-03  0.99999988346E+00
    2  0.84425950000E+00  0.19658050000E+01  0.32740000000E+04 -0.11119278000E-03  0.38649194000E-03  0.99999991913E+00
    3  0.12486350000E+01  0.63493840000E+00  0.32740000000E+04  0.34592456000E-04  0.94554205000E-04  0.99999999493E+00
    4  0.12919540000E+01  0.15908250000E+01  0.32740000000E+04  0.11311127000E-03  0.34557533000E-03  0.99999993389E+00
    5  0.78217570000E+00 -0.45500120000E+00  0.32740000000E+04 -0.14424956000E-04 -0.33422824000E-04  0.99999999934E+00
    6  0.11742550000E+01 -0.20317420000E-01  0.32740000000E+04 -0.67713983000E-04  0.47436279000E-04  0.99999999658E+00
    7 -0.51041380000E+00 -0.47448590000E+00  0.32740000000E+04  0.74248514000E-04  0.23036217000E-04  0.99999999698E+00
    8 -0.34518890000E+00 -0.70563340000E+00  0.32740000000E+04  0.71793685000E-04 -0.40282300000E-03  0.99999991629E+00
    9 -0.47751640000E+00 -0.11465940000E+01  0.32740000000E+04  0.12370313000E-04 -0.23165345000E-03  0.99999997309E+00
   10  0.10696640000E+01  0.17068130000E+01  0.32740000000E+04  0.16317041000E-03  0.47661658000E-03  0.99999987311E+00
   11  0.43618910000E-01 -0.71744050000E+00  0.32740000000E+04  0.72562165000E-04 -0.19788484000E-03  0.99999997779E+00
   12 -0.11668010000E+01 -0.85882020000E+00  0.32740000000E+04  0.37502672000E-04 -0.33315993000E-03  0.99999994380E+00
   13  0.18681660000E+01  0.60301280000E-01  0.32740000000E+04  0.82153994000E-04 -0.11916481000E-03  0.99999998953E+00
   14  0.52173170000E+00  0.33006070000E+00  0.32740000000E+04 -0.29373352000E-04 -0.88254574000E-05  0.99999999953E+00
   15  0.52173170000E+00  0.33006070000E+00  0.32740000000E+04 -0.29373352000E-04 -0.88254574000E-05  0.99999999953E+00
   16  0.10121260000E+01  0.36153330000E+00  0.32740000000E+04  0.91007671000E-04  0.12321502000E-03  0.99999998827E+00
   17  0.16663560000E+01 -0.19901290000E+00  0.32740000000E+04  0.34004744000E-03 -0.78825433000E-04  0.99999993908E+00
   18 -0.71613450000E+00  0.97527750000E+00  0.32740000000E+04  0.24572142000E-04  0.16082345000E-03  0.99999998677E+00
   19 -0.79994710000E+00 -0.81326150000E+00  0.32740000000E+04  0.27320884000E-04  0.40301375000E-03  0.99999991842E+00
   20  0.10040210000E+01  0.18577220000E+01  0.32740000000E+04 -0.15719689000E-03  0.15306799000E-03  0.99999997593E+00
   21  0.11317640000E-01  0.29079510000E+00  0.32740000000E+04  0.39930153000E-04  0.13475004000E-03  0.99999999012E+00
   22  0.86660480000E+00  0.10787070000E+01  0.32740000000E+04  0.35279194000E-04  0.14363465000E-03  0.99999998906E+00
   23 -0.44433450000E-01 -0.99340640000E+00  0.32740000000E+04  0.18074231000E-03 -0.30994220000E-03  0.99999993563E+00
