1.0023	2329084.825
1.0162	2315943.759
1.0304	2302694.459
1.0447	2289526.714
1.0592	2276350.174
1.0739	2263168.017
1.0888	2249983.199
1.104	2236711.29
1.1193	2223529.727
1.1349	2210268.926
1.1506	2197101.881
1.1666	2183863.442
1.1828	2170639.984
1.1993	2157353.587
1.2159	2144167.836
1.2328	2130926.322
1.25	2117633.582
1.2674	2104370.28
1.285	2091138.478
1.3028	2077940.527
1.3209	2064705.599
1.3393	2051437.574
1.3579	2038211.714
1.3768	2024959.981
1.3959	2011755.292
1.4153	1998531.423
1.435	1985291.971
1.4549	1972106.893
1.4751	1958912.602
1.4956	1945712.622
1.5164	1932510.602
1.5375	1919309.671
1.5589	1906113.077
1.5805	1892984.979
1.6025	1879806.888
1.6248	1866642.791
1.6473	1853553.751
1.6702	1840426.22
1.6934	1827321.316
1.717	1814186.245
1.7408	1801135.097
1.765	1788060.637
1.7896	1774967.072
1.8144	1761963.622
1.8397	1748896.198
1.8652	1735922.615
1.8911	1722943.365
1.9174	1709962.398
1.9441	1696983.566
1.9711	1684058.217
1.9985	1671141.114
2.0263	1658235.806
2.0544	1645391.163
2.083	1632519.108
2.1119	1619712.907
2.1413	1606887.081
2.171	1594131.938
2.2012	1581364.221
2.2318	1568629.72
2.2628	1555931.496
2.2942	1543272.202
2.3261	1530614.715
2.3585	1517962.748
2.3912	1505396.749
2.4245	1492804.631
2.4582	1480265.739
2.4923	1467782.479
2.527	1455284.778
2.5621	1442847.702
2.5977	1430438.507
2.6338	1418060.359
2.6704	1405716.313
2.7075	1393409.322
2.7451	1381141.839
2.7833	1368884.894
2.822	1356673.733
2.8612	1344510.867
2.9009	1332399.106
2.9412	1320310.347
2.9821	1308248.207
3.0236	1296216.189
3.0656	1284245.758
3.1082	1272310.76
3.1514	1260414.349
3.1952	1248559.569
3.2396	1236748.895
3.2846	1224985.6
3.3303	1213246.706
3.3765	1201585.712
3.4235	1189929.808
3.471	1178356.194
3.5193	1166794.444
3.5682	1155295.413
3.6178	1143838.526
3.6681	1132426.52
3.719	1121084.286
3.7707	1109770.266
3.8231	1098509.108
3.8762	1087303.045
3.9301	1076133.792
3.9847	1065024.991
4.0401	1053958.926
4.0963	1042938.417
4.1532	1031985.518
4.2109	1021083.358
4.2694	1010234.491
4.3288	999423.2028
4.3889	988688.3185
4.4499	977996.4088
4.5118	967350.3714
4.5745	956769.9074
4.638	946257.0716
4.7025	935781.3181
4.7678	925377.6336
4.8341	915016.5908
