1.0023	202.26
1.0162	207.42
1.0304	212.75
1.0447	218.26
1.0592	223.95
1.0739	229.83
1.0888	235.92
1.104	232.96
1.1193	224.59
1.1349	216.5
1.1506	208.66
1.1666	201.06
1.1828	193.7
1.1993	186.58
1.2159	179.69
1.2328	173.02
1.25	166.57
1.2674	160.33
1.285	154.29
1.3028	148.46
1.3209	142.82
1.3393	137.37
1.3579	132.11
1.3768	127.02
1.3959	122.11
1.4153	117.37
1.435	112.79
1.4549	108.37
1.4751	104.1
1.4956	99.991
1.5164	96.024
1.5375	92.198
1.5589	88.509
1.5805	84.953
1.6025	81.526
1.6248	78.224
1.6473	75.044
1.6702	71.981
1.6934	69.031
1.717	66.191
1.7408	63.458
1.765	60.828
1.7896	58.298
1.8144	55.865
1.8397	53.524
1.8652	51.274
1.8911	49.111
1.9174	47.032
1.9441	45.034
1.9711	43.115
1.9985	41.272
2.0263	39.502
2.0544	37.803
2.083	36.196
2.1119	34.63
2.1413	33.127
2.171	31.686
2.2012	30.304
2.2318	28.978
2.2628	27.707
2.2942	26.489
2.3261	25.322
2.3585	24.203
2.3912	23.131
2.4245	22.104
2.4582	21.121
2.4923	20.18
2.527	19.279
2.5621	18.416
2.5977	17.591
2.6338	16.801
2.6704	16.046
2.7075	15.323
2.7451	14.632
2.7833	13.971
2.822	13.34
2.8612	12.736
2.9009	12.159
2.9412	11.608
2.9821	11.081
3.0236	10.578
3.0656	10.097
3.1082	9.638
3.1514	9.1998
3.1952	8.7814
3.2396	8.382
3.2846	8.0007
3.3303	7.6369
3.3765	7.2897
3.4235	6.9585
3.471	6.6425
3.5193	6.3411
3.5682	6.0536
3.6178	5.7794
3.6681	5.518
3.719	5.2686
3.7707	5.031
3.8231	4.8044
3.8762	4.5884
3.9301	4.3825
3.9847	4.1897
4.0401	4.0026
4.0963	3.8243
4.1532	3.6544
4.2109	3.4925
4.2694	3.3383
4.3288	3.1913
4.3889	3.0513
4.4499	2.918
4.5118	2.7909
4.5745	2.6699
4.638	2.5547
4.7025	2.4449
4.7678	2.3403
4.8341	2.2407
4.9013	2.1459
4.9694	2.0555
5.0385	1.9695
5.1085	1.8875
5.1795	1.8095
5.2515	1.7352
5.3244	1.6644
5.3984	1.597
5.4735	1.5328
5.5495	1.4717
5.6266	1.4135
5.7048	1.358
5.7841	1.3052
5.8645	1.2549
5.946	1.207
6.0286	1.1614
6.1124	1.118
6.1974	1.0766
6.2835	1.0372
6.3708	0.99961
6.4594	0.96385
6.5491	0.92979
6.6401	0.89735
6.7324	0.86645
6.826	0.83701
6.9209	0.80898
7.017	0.78227
7.1146	0.75683
7.2134	0.7326
7.3137	0.70953
7.4153	0.68755
7.5184	0.66661
7.6229	0.64668
7.7288	0.62769
7.8362	0.60961
7.9451	0.59239
8.0555	0.576
8.1675	0.5604
8.281	0.5464
8.3961	0.53224
8.5128	0.51877
8.6311	0.50596
8.751	0.49377
8.8726	0.48218
8.9959	0.47116
9.1209	0.46068
9.2477	0.45073
9.3762	0.44128
9.5065	0.4323
9.6386	0.42379
9.7726	0.41571
9.9084	0.40806
10.046	0.4008
10.186	0.39394
10.327	0.38744
10.471	0.38131
10.616	0.37551
10.764	0.37005
10.913	0.3649
11.065	0.36006
11.219	0.35551
11.375	0.35124
11.533	0.34725
11.693	0.34352
11.856	0.34004
12.02	0.33682
12.187	0.33383
12.357	0.33107
12.529	0.32853
12.703	0.32621
12.879	0.3241
13.058	0.3222
13.24	0.32049
13.424	0.31898
13.61	0.31766
13.799	0.31652
13.991	0.31556
14.186	0.31477
14.383	0.31416
14.583	0.31372
14.785	0.31343
14.991	0.31332
15.199	0.31336
15.41	0.31355
15.625	0.3139
15.842	0.3144
16.062	0.31505
16.285	0.31585
16.511	0.31679
16.741	0.31787
16.973	0.3191
17.209	0.32047
17.449	0.32198
17.691	0.32363
17.937	0.32541
18.186	0.32733
18.439	0.32939
18.695	0.3338
18.955	0.33614
19.218	0.33862
19.485	0.34123
19.756	0.34398
20.031	0.34686
20.309	0.34988
20.591	0.35303
20.878	0.35631
21.168	0.35973
21.462	0.36329
21.76	0.36697
22.063	0.3708
22.369	0.37475
22.68	0.37885
22.995	0.38307
23.315	0.38744
23.639	0.39194
23.967	0.39657
24.3	0.40134
24.638	0.40625
24.981	0.41129
25.328	0.41647
25.68	0.42179
26.037	0.42724
26.398	0.43283
26.765	0.43856
27.137	0.44443
27.514	0.45043
27.897	0.45658
28.284	0.46286
28.678	0.46927
29.076	0.47583
29.48	0.48252
29.89	0.48935
30.305	0.49632
30.726	0.50342
31.153	0.51066
31.586	0.51804
32.025	0.52556
32.47	0.5332
32.922	0.54099
33.379	0.54891
33.843	0.55696
34.313	0.56514
34.79	0.57346
35.274	0.58191
35.764	0.59049
36.261	0.5992
36.765	0.60804
37.276	0.61701
37.794	0.6261
38.319	0.63532
38.852	0.64467
39.392	0.65414
39.939	0.66373
40.494	0.67344
41.057	0.68326
41.628	0.69321
42.206	0.70327
42.793	0.71345
43.387	0.72374
43.99	0.73415
44.602	0.74466
45.221	0.75528
45.85	0.766
46.487	0.77955
47.133	0.79051
47.788	0.80158
48.452	0.81275
49.126	0.82401
49.808	0.83536
50.501	0.84681
51.202	0.85835
51.914	0.86997
52.635	0.88168
53.367	0.89348
54.109	0.90535
54.861	0.9173
55.623	0.92933
56.396	0.94143
57.18	0.9536
57.974	0.96583
58.78	0.97814
59.597	0.9905
60.425	1.0029
61.265	1.0154
62.116	1.0279
62.98	1.0405
63.855	1.0532
64.742	1.0658
65.642	1.0786
66.554	1.0913
67.479	1.1041
68.417	1.117
69.368	1.1298
70.332	1.1427
71.309	1.1556
72.3	1.1686
73.305	1.1815
74.324	1.1945
75.357	1.2075
76.404	1.2205
77.466	1.2335
78.543	1.2465
79.634	1.2595
80.741	1.2725
81.863	1.2854
83.001	1.2984
84.154	1.3114
85.324	1.3243
86.509	1.3373
87.712	1.3502
88.931	1.3631
90.166	1.3759
91.42	1.3887
92.69	1.4015
93.978	1.4143
95.284	1.427
96.608	1.4397
97.951	1.4523
99.312	1.4649
100.69	1.4775
102.09	1.49
103.51	1.5024
104.95	1.5148
106.41	1.5271
107.89	1.5394
109.39	1.5516
110.91	1.5637
112.45	1.5758
114.01	1.5878
115.59	1.5997
117.2	1.6116
118.83	1.6234
120.48	1.6351
122.16	1.6467
123.85	1.6583
125.57	1.6697
127.32	1.6811
129.09	1.6924
130.88	1.7037
132.7	1.7162
134.55	1.7272
136.42	1.7382
138.31	1.749
140.23	1.7598
142.18	1.7705
144.16	1.781
146.16	1.7915
148.19	1.8018
150.25	1.8121
152.34	1.8222
154.46	1.8323
156.6	1.8422
158.78	1.852
160.99	1.8616
163.23	1.8712
165.49	1.8806
167.79	1.8899
170.13	1.899
172.49	1.908
174.89	1.9169
177.32	1.9256
179.78	1.9341
182.28	1.9425
184.81	1.9508
187.38	1.9589
189.99	1.9668
192.63	1.9745
195.3	1.982
198.02	1.9894
200.77	1.9965
203.56	2.0035
206.39	2.0102
209.26	2.0168
212.16	2.0231
215.11	2.0292
218.1	2.0351
221.13	2.0407
224.21	2.0461
227.32	2.0513
230.48	2.0562
233.69	2.0609
236.93	2.0653
240.23	2.0695
243.56	2.0733
246.95	2.077
250.38	2.0803
253.86	2.0834
257.39	2.0862
260.97	2.0886
264.59	2.0909
268.27	2.0928
272	2.0944
275.78	2.0957
279.61	2.0968
283.5	2.0975
287.44	2.0979
291.43	2.098
295.48	2.0979
299.59	2.0974
303.75	2.0966
307.97	2.0955
312.25	2.0941
316.59	2.0924
320.99	2.0904
325.45	2.0881
329.98	2.0855
334.56	2.0825
339.21	2.0793
343.92	2.0758
348.7	2.072
353.55	2.0679
358.46	2.0635
363.45	2.0588
368.5	2.0538
373.62	2.0486
378.81	2.043
384.07	2.0372
389.41	2.0311
394.82	2.0247
400.31	2.0181
405.87	2.0111
411.51	2.004
417.23	1.9965
423.03	1.9889
428.91	1.981
434.87	1.9728
440.92	1.9643
447.04	1.9556
453.26	1.9467
459.56	1.9375
465.94	1.9281
472.42	1.9185
478.98	1.9087
485.64	1.8986
492.39	1.8884
499.23	1.8779
506.17	1.8672
513.2	1.8563
520.34	1.8453
527.57	1.834
534.9	1.8226
542.33	1.8109
549.87	1.7991
557.51	1.7872
565.26	1.775
573.11	1.7627
581.08	1.7503
589.16	1.7377
597.34	1.7249
605.64	1.7121
614.06	1.699
622.6	1.6859
631.25	1.6726
640.02	1.6592
648.91	1.6457
657.93	1.632
667.08	1.6183
676.35	1.6045
685.75	1.5905
695.28	1.5765
704.94	1.5624
714.74	1.5481
724.67	1.5339
734.74	1.5195
744.95	1.5051
755.3	1.4906
765.8	1.476
776.44	1.4614
787.23	1.4467
798.17	1.432
809.27	1.4172
820.51	1.4024
831.92	1.3876
843.48	1.3727
855.2	1.3578
867.09	1.3429
879.14	1.328
891.35	1.313
903.74	1.2981
916.3	1.2831
929.03	1.2681
941.95	1.2532
955.04	1.2382
968.31	1.2233
981.77	1.2083
995.41	1.1934
1009.2	1.1785
1023.3	1.1636
1037.5	1.1488
1051.9	1.134
1066.5	1.1192
1081.3	1.1044
1096.4	1.0897
1111.6	1.0751
1127.1	1.0604
1142.7	1.0459
