0.075	92.5482
0.1	61.081
0.125	42.2201
0.15	32.382
0.175	25.6088
0.2	20.5267
0.225	16.6291
0.25	13.7179
0.275	11.7002
0.3	10.1013
0.325	8.73055
0.35	7.58775
0.375	6.71141
0.4	5.89945
0.425	5.1757
0.45	4.60221
0.475	4.19173
0.5	3.84259
0.525	3.52283
0.55	3.20597
0.575	2.93226
0.6	2.70921
0.625	2.47644
0.65	2.31611
0.675	2.19369
0.7	2.00825
0.725	1.86949
0.75	1.75933
0.775	1.633
0.8	1.54987
0.825	1.48124
0.85	1.38395
0.875	1.31205
0.9	1.226
0.925	1.13944
0.95	1.09959
0.975	1.04101
1	1
1.025	0.934527
1.05	0.899698
1.075	0.863664
1.1	0.810286
1.125	0.780294
1.15	0.761658
1.175	0.733473
1.2	0.68684
1.225	0.66871
1.25	0.637654
1.275	0.615485
1.3	0.597355
1.325	0.581979
1.35	0.553809
1.375	0.540777
1.4	0.50306
1.425	0.497341
1.45	0.470977
1.475	0.455565
1.5	0.44728
1.525	0.424859
1.55	0.416075
1.575	0.404703
1.6	0.400799
1.625	0.388543
1.65	0.369173
1.675	0.354002
1.7	0.350087
1.725	0.335543
1.75	0.323122
1.775	0.310902
1.8	0.311182
1.825	0.298186
1.85	0.29138
1.875	0.285955
1.9	0.275596
1.925	0.268234
1.95	0.265886
1.975	0.262682
2	0.250182
2.025	0.240716
2.05	0.237506
2.075	0.232205
2.1	0.220832
2.125	0.219701
2.15	0.212265
2.175	0.212666
2.2	0.21221
2.225	0.207341
2.25	0.200297
2.275	0.192517
2.3	0.189886
2.325	0.192858
2.35	0.182024
2.375	0.176782
2.4	0.177839
2.425	0.172011
2.45	0.171562
2.475	0.161152
2.5	0.1637
2.525	0.161618
2.55	0.152274
2.575	0.155768
2.6	0.151609
2.625	0.147213
2.65	0.142626
2.675	0.141163
2.7	0.135075
2.725	0.137097
2.75	0.132081
2.775	0.129722
2.8	0.129826
2.825	0.12782
2.85	0.125443
2.875	0.123756
2.9	0.119346
2.925	0.120319
2.95	0.115285
2.975	0.114092
3	0.109567
3.025	0.110225
3.05	0.109222
3.075	0.105549
3.1	0.101985
3.125	0.102391
3.15	0.101265
3.175	0.0969858
3.2	0.102007
3.225	0.0955804
3.25	0.0950316
3.275	0.0948826
3.3	0.0938242
3.325	0.0912915
3.35	0.0903772
3.375	0.0905475
3.4	0.0902642
3.425	0.0858565
3.45	0.0849508
3.475	0.0836775
3.5	0.0822695
3.525	0.0803858
3.55	0.0784546
3.575	0.0795886
3.6	0.0769547
3.625	0.0795712
3.65	0.0766047
3.675	0.076652
3.7	0.0741164
3.725	0.0734218
3.75	0.0724564
3.775	0.0712286
3.8	0.0701183
3.825	0.0707867
3.85	0.069253
3.875	0.0693129
3.9	0.0663738
3.925	0.0660028
3.95	0.0630596
3.975	0.0647959
4	0.0613724
4.025	0.0626113
4.05	0.0600383
4.075	0.0583234
4.1	0.0589922
4.125	0.0578909
4.15	0.0579463
4.175	0.0581601
4.2	0.0584712
4.225	0.0569214
4.25	0.0543628
4.275	0.0550252
4.3	0.0541416
4.325	0.0539681
4.35	0.0534594
4.375	0.0535902
4.4	0.0510096
4.425	0.0505026
4.45	0.05093
4.475	0.0509179
4.5	0.0498966
4.525	0.0493014
4.55	0.0495339
4.575	0.047684
4.6	0.0484427
4.625	0.0474193
4.65	0.0469908
4.675	0.0434269
4.7	0.0467573
4.725	0.0459587
4.75	0.0443236
4.775	0.0430312
4.8	0.0418097
4.825	0.0435871
4.85	0.0427116
4.875	0.0434484
4.9	0.0412426
4.925	0.0399403
4.95	0.0402377
4.975	0.0389141
5	0.0403137
5.025	0.0395411
5.05	0.0394111
5.075	0.0389278
5.1	0.038083
5.125	0.037606
5.15	0.0373077
5.175	0.0373318
5.2	0.0364357
5.225	0.0360548
5.25	0.0362449
5.275	0.0359516
5.3	0.0344785
5.325	0.0357682
5.35	0.0335589
5.375	0.0347111
5.4	0.0342224
5.425	0.0332132
5.45	0.0320652
5.475	0.0325691
5.5	0.0321428
5.525	0.0326143
5.55	0.0312461
5.575	0.0316446
5.6	0.0326207
5.625	0.0309292
5.65	0.031781
5.675	0.03111
5.7	0.031085
5.725	0.0298376
5.75	0.0300253
5.775	0.0291072
5.8	0.029434
5.825	0.0293647
5.85	0.0286518
5.875	0.0294225
5.9	0.0288101
5.925	0.0277371
5.95	0.0281405
5.975	0.0272806
6	0.0285658
6.025	0.0270799
6.05	0.0267617
6.075	0.0270039
6.1	0.0259037
6.125	0.0267149
6.15	0.0268916
6.175	0.0260552
6.2	0.0264474
6.225	0.0261997
6.25	0.0250775
6.275	0.0251349
