0.428	0	
0.43	0	
0.432	0	
0.434	0	
0.436	0	
0.438	0	
0.44	0	
0.442	0	
0.444	0	
0.446	0	
0.448	0	
0.45	0	
0.452	0	
0.454	0	
0.456	0	
0.458	0	
0.46	0	
0.462	0	
0.464	0	
0.466	0	
0.468	0	
0.47	0	
0.472	0	
0.474	0	
0.476	0	
0.478	0	
0.48	0	
0.482	0	
0.484	0	
0.486	0	
0.488	0	
0.49	0	
0.492	0	
0.494	0	
0.496	0	
0.498	0	
0.5	0	
0.502	0	
0.504	0	
0.506	0	
0.508	0	
0.51	0	
0.512	0	
0.514	0	
0.516	0	
0.518	0	
0.52	0	
0.522	0	
0.524	0	
0.526	0	
0.528	0	
0.53	0	
0.532	0	
0.534	0	
0.536	0	
0.538	0	
0.54	0	
0.542	0	
0.544	0	
0.546	0	
0.548	0	
0.55	0	
0.552	0	
0.554	0	
0.556	0	
0.558	0	
0.56	0	
0.562	0	
0.564	0	
0.566	0	
0.568	0	
0.57	0	
0.572	0	
0.574	0	
0.576	0	
0.578	0	
0.58	0	
0.582	0	
0.584	0	
0.586	0	
0.588	0	
0.59	0	
0.592	0	
0.594	0	
0.596	0	
0.598	0	
0.6	0	
0.602	0	
0.604	0	
0.606	0	
0.608	0	
0.61	0	
0.612	0	
0.614	0	
0.616	0	
0.618	0	
0.62	0	
0.622	0	
0.624	0	
0.626	0	
0.628	0	
0.63	0	
0.632	0	
0.634	0	
0.636	0	
0.638	0	
0.64	0	
0.642	0	
0.644	0	
0.646	0	
0.648	0	
0.65	0	
0.652	0	
0.654	0	
0.656	0	
0.658	0	
0.66	0	
0.662	0	
0.664	0	
0.666	0	
0.668	0	
0.67	0	
0.672	0	
0.674	0	
0.676	0	
0.678	0	
0.68	0	
0.682	0	
0.684	0	
0.686	0	
0.688	0	
0.69	0	
0.692	0	
0.694	0	
0.696	0	
0.698	0	
0.7	0	
0.702	0	
0.704	0	
0.706	0	
0.708	0	
0.71	0	
0.712	0	
0.714	0	
0.716	0	
0.718	0	
0.72	0	
0.722	0	
0.724	0	
0.726	0	
0.728	0	
0.73	0	
0.732	0	
0.734	0	
0.736	0	
0.738	0	
0.74	0	
0.742	0	
0.744	0	
0.746	0	
0.748	0	
0.75	0	
0.752	0	
0.754	0	
0.756	0	
0.758	0	
0.76	0	
0.762	0	
0.764	0	
0.766	0	
0.768	0	
0.77	0	
0.772	0	
0.774	0	
0.776	0	
0.778	0	
0.78	0	
0.782	0	
0.784	0	
0.786	0	
0.788	0	
0.79	0	
0.792	0	
0.794	0	
0.796	0	
0.798	0	
0.8	0	
0.802	0	
0.804	0	
0.806	0	
0.808	0	
0.81	0	
0.812	0	
0.814	0	
0.816	0	
0.818	0	
0.82	0	
0.822	0	
0.824	0	
0.826	0	
0.828	0	
0.83	0	
0.832	0	
0.834	0	
0.836	0	
0.838	0	
0.84	0	
0.842	0	
0.844	0	
0.846	0	
0.848	0	
0.85	0	
0.852	0	
0.854	0	
0.856	0	
0.858	0	
0.86	0	
0.862	0	
0.864	0	
0.866	0	
0.868	0	
0.87	0	
0.872	0	
0.874	0	
0.876	0	
0.878	0	
0.88	0	
0.882	0	
0.884	0	
0.886	0	
0.888	0	
0.89	0	
0.892	0	
0.894	0	
0.896	0	
0.898	0	
0.9	0	
0.902	0	
0.904	0	
0.906	0	
0.908	0	
0.91	0	
0.912	0	
0.914	0	
0.916	0	
0.918	0	
0.92	0	
0.922	0	
0.924	0	
0.926	0	
0.928	0	
0.93	0	
0.932	0	
0.934	0	
0.936	0	
0.938	0	
0.94	0	
0.942	0	
0.944	0	
0.946	0	
0.948	0	
0.95	0	
0.952	0	
0.954	0	
0.956	0	
0.958	0	
0.96	0	
0.962	0	
0.964	0	
0.966	0	
0.968	0	
0.97	0	
0.972	0	
0.974	0	
0.976	0	
0.978	0	
0.98	0	
0.982	0	
0.984	0	
0.986	0	
0.988	0	
0.99	0	
0.992	0	
0.994	0	
0.996	0	
0.998	0	
1	0	
1.002	0	
1.004	0	
1.006	0	
1.008	0	
1.01	0	
1.012	0	
1.014	0	
1.016	0	
1.018	0	
1.02	0	
1.022	0	
1.024	0	
1.026	0	
1.028	0	
1.03	0	
1.032	0	
1.034	0	
1.036	0	
1.038	0	
1.04	0	
1.042	0	
1.044	0	
1.046	0	
1.048	0	
1.05	0	
1.052	0	
1.054	0	
1.056	0	
1.058	0	
1.06	0	
1.062	0	
1.064	0	
1.066	0	
1.068	0	
1.07	0	
1.072	0	
1.074	0	
1.076	0	
1.078	0	
1.08	0	
1.082	0	
1.084	0	
1.086	0	
1.088	0	
1.09	0	
1.092	0	
1.094	0	
1.096	0	
1.098	0	
1.1	0	
1.102	0	
1.104	0	
1.106	0	
1.108	0	
1.11	0	
1.112	0	
1.114	0	
1.116	0	
1.118	0	
1.12	0	
1.122	0	
1.124	0	
1.126	0	
1.128	0	
1.13	0	
1.132	0	
1.134	0	
1.136	0	
1.138	0	
1.14	0	
1.142	0	
1.144	0	
1.146	0	
1.148	0	
1.15	0	
1.152	0	
1.154	0	
1.156	0	
1.158	0	
1.16	0	
1.162	0	
1.164	0	
1.166	0	
1.168	0	
1.17	0	
1.172	0	
1.174	0	
1.176	0	
1.178	0	
1.18	0	
1.182	0	
1.184	0	
1.186	0	
1.188	0	
1.19	0	
1.192	0	
1.194	0	
1.196	0	
1.198	0	
1.2	0	
1.202	0	
1.204	0	
1.206	0	
1.208	0	
1.21	0	
1.212	0	
1.214	0	
1.216	0	
1.218	0	
1.22	0	
1.222	0	
1.224	0	
1.226	0	
1.228	0	
1.23	0	
1.232	0	
1.234	0	
1.236	0	
1.238	0	
1.24	0	
1.242	0	
1.244	0	
1.246	0	
1.248	0	
1.25	0	
1.252	0	
1.254	0	
1.256	0	
1.258	0	
1.26	0	
1.262	0	
1.264	0	
1.266	0	
1.268	0	
1.27	0	
1.272	0	
1.274	0	
1.276	0	
1.278	0	
1.28	0	
1.282	0	
1.284	0	
1.286	0	
1.288	0	
1.29	0	
1.292	0	
1.294	0	
1.296	0	
1.298	0	
1.3	0	
1.302	0	
1.304	0	
1.306	0	
1.308	0	
1.31	0	
1.312	0	
1.314	0	
1.316	0	
1.318	0	
1.32	0	
1.322	0	
1.324	0	
1.326	0	
1.328	0	
1.33	0	
1.332	0	
1.334	0	
1.336	0	
1.338	0	
1.34	0	
1.342	0	
1.344	0	
1.346	0	
1.348	0	
1.35	0	
1.352	0	
1.354	0	
1.356	0	
1.358	0	
1.36	0	
1.362	0	
1.364	0	
1.366	0	
1.368	0	
1.37	0	
1.372	0	
1.374	0	
1.376	0	
1.378	0	
1.38	0	
1.382	0	
1.384	0	
1.386	0	
1.388	0	
1.39	0	
1.392	0	
1.394	0	
1.396	0	
1.398	0	
1.4	0	
1.402	0	
1.404	0	
1.406	0	
1.408	0	
1.41	0	
1.412	0	
1.414	0	
1.416	0	
1.418	0	
1.42	0	
1.422	0	
1.424	0	
1.426	0	
1.428	0	
1.43	0	
1.432	0	
1.434	0	
1.436	0	
1.438	0	
1.44	0	
1.442	0	
1.444	0	
1.446	0	
1.448	0	
1.45	0	
1.452	0	
1.454	0	
1.456	0	
1.458	0	
1.46	0	
1.462	0	
1.464	0	
1.466	0	
1.468	0	
1.47	0	
1.472	0	
1.474	0	
1.476	0	
1.478	0	
1.48	0	
1.482	0	
1.484	0	
1.486	0	
1.488	0	
1.49	0	
1.492	0	
1.494	0	
1.496	0	
1.498	0	
1.5	0	
1.502	0	
1.504	0	
1.506	0	
1.508	0	
1.51	0	
1.512	0	
1.514	0	
1.516	0	
1.518	0	
1.52	0	
1.522	0	
1.524	0	
1.526	0	
1.528	0	
1.53	0	
1.532	0	
1.534	0	
1.536	0	
1.538	0	
1.54	0	
1.542	0	
1.544	0	
1.546	0	
1.548	0	
1.55	0	
1.552	0	
1.554	0	
1.556	0	
1.558	0	
1.56	0	
1.562	0	
1.564	0	
1.566	0	
1.568	0	
1.57	0	
1.572	0	
1.574	0	
1.576	0	
1.578	0	
1.58	0	
1.582	0	
1.584	0	
1.586	0	
1.588	0	
1.59	0	
1.592	0	
1.594	0	
1.596	0	
1.598	0	
1.6	0	
1.602	0	
1.604	0	
1.606	0	
1.608	0	
1.61	0	
1.612	0	
1.614	0	
1.616	0	
1.618	0	
1.62	0	
1.622	0	
1.624	0	
1.626	0	
1.628	0	
1.63	0	
1.632	0	
1.634	0	
1.636	0	
1.638	0	
1.64	0	
1.642	0	
1.644	0	
1.646	0	
1.648	0	
1.65	0	
1.652	0	
1.654	0	
1.656	0	
1.658	0	
1.66	0	
1.662	0	
1.664	0	
1.666	0	
1.668	0	
1.67	0	
1.672	0	
1.674	0	
1.676	0	
1.678	0	
1.68	0	
1.682	0	
1.684	0	
1.686	0	
1.688	0	
1.69	0	
1.692	0	
1.694	0	
1.696	0	
1.698	0	
1.7	0	
1.702	0	
1.704	0	
1.706	0	
1.708	0	
1.71	0	
1.712	0	
1.714	0	
1.716	0	
1.718	0	
1.72	0	
1.722	0	
1.724	0	
1.726	0	
1.728	0	
1.73	0	
1.732	0	
1.734	0	
1.736	0	
1.738	0	
1.74	0	
1.742	0	
1.744	0	
1.746	0	
1.748	0	
1.75	0	
1.752	0	
1.754	0	
1.756	0	
1.758	0	
1.76	0	
1.762	0	
1.764	0	
1.766	0	
1.768	0	
1.77	0	
1.772	0	
1.774	0	
1.776	0	
1.778	0	
1.78	0	
1.782	0	
1.784	0	
1.786	0	
1.788	0	
1.79	0	
1.792	0	
1.794	0	
1.796	0	
1.798	0	
1.8	0	
1.802	0	
1.804	0	
1.806	0	
1.808	0	
1.81	0	
1.812	0	
1.814	0	
1.816	0	
1.818	0	
1.82	0	
1.822	0	
1.824	0	
1.826	0	
1.828	0	
1.83	0	
1.832	0	
1.834	0	
1.836	0	
1.838	0	
1.84	0	
1.842	0	
1.844	0	
1.846	0	
1.848	0	
1.85	0	
1.852	0	
1.854	0	
1.856	0	
1.858	0	
1.86	0	
1.862	0	
1.864	0	
1.866	0	
1.868	0	
1.87	0	
1.872	0	
1.874	0	
1.876	0	
1.878	0	
1.88	0	
1.882	0	
1.884	0	
1.886	0	
1.888	0	
1.89	0	
1.892	0	
1.894	0	
1.896	0	
1.898	0	
1.9	0	
1.902	0	
1.904	0	
1.906	0	
1.908	0	
1.91	0	
1.912	0	
1.914	0	
1.916	0	
1.918	0	
1.92	0	
1.922	0	
1.924	0	
1.926	0	
1.928	0	
1.93	0	
1.932	0	
1.934	0	
1.936	0	
1.938	0	
1.94	0	
1.942	0	
1.944	0	
1.946	0	
1.948	0	
1.95	0	
1.952	0	
1.954	0	
1.956	0	
1.958	0	
1.96	0	
1.962	0	
1.964	0	
1.966	0	
1.968	0	
1.97	0	
1.972	0	
1.974	0	
1.976	0	
1.978	0	
1.98	0	
1.982	0	
1.984	0	
1.986	0	
1.988	0	
1.99	0	
1.992	0	
1.994	0	
1.996	0	
1.998	0	
2	0	
2.002	0	
2.004	0	
2.006	0	
2.008	0	
2.01	0	
2.012	0	
2.014	0	
2.016	0	
2.018	0	
2.02	0	
2.022	0	
2.024	0	
2.026	0	
2.028	0	
2.03	0	
2.032	0	
2.034	0	
2.036	0	
2.038	0	
2.04	0	
2.042	0	
2.044	0	
2.046	0	
2.048	0	
2.05	0	
2.052	0	
2.054	0	
2.056	0	
2.058	0	
2.06	0	
2.062	0	
2.064	0	
2.066	0	
2.068	0	
2.07	0	
2.072	0	
2.074	0	
2.076	0	
2.078	0	
2.08	0	
2.082	0	
2.084	0	
2.086	0	
2.088	0	
2.09	0	
2.092	0	
2.094	0	
2.096	0	
2.098	0	
2.1	0	
2.102	0	
2.104	0	
2.106	0	
2.108	0	
2.11	0	
2.112	0	
2.114	0	
2.116	0	
2.118	0	
2.12	0	
2.122	0	
2.124	0	
2.126	0	
2.128	0	
2.13	0	
2.132	0	
2.134	0	
2.136	0	
2.138	0	
2.14	0	
2.142	0	
2.144	0	
2.146	0	
2.148	0	
2.15	0	
2.152	0	
2.154	0	
2.156	0	
2.158	0	
2.16	0	
2.162	0	
2.164	0	
2.166	0	
2.168	0	
2.17	0	
2.172	0	
2.174	0	
2.176	0	
2.178	0	
2.18	0	
2.182	0	
2.184	0	
2.186	0	
2.188	0	
2.19	0	
2.192	0	
2.194	0	
2.196	0	
2.198	0	
2.2	0	
2.202	0	
2.204	0	
2.206	0	
2.208	0	
2.21	0	
2.212	0	
2.214	0	
2.216	0	
2.218	0	
2.22	0	
2.222	0	
2.224	0	
2.226	0	
2.228	0	
2.23	0	
2.232	0	
2.234	0	
2.236	0	
2.238	0	
2.24	0	
2.242	0	
2.244	0	
2.246	0	
2.248	0	
2.25	0	
2.252	0	
2.254	0	
2.256	0	
2.258	0	
2.26	0	
2.262	0	
2.264	0	
2.266	0	
2.268	0	
2.27	0	
2.272	0	
2.274	0	
2.276	0	
2.278	0	
2.28	0	
2.282	0	
2.284	0	
2.286	0	
2.288	0	
2.29	0	
2.292	0	
2.294	0	
2.296	0	
2.298	0	
2.3	0	
2.302	0	
2.304	0	
2.306	0	
2.308	0	
2.31	0	
2.312	0	
2.314	0	
2.316	0	
2.318	0	
2.32	0	
2.322	0	
2.324	0	
2.326	0	
2.328	0	
2.33	0	
2.332	0	
2.334	0	
2.336	0	
2.338	0	
2.34	0	
2.342	0	
2.344	0	
2.346	0	
2.348	0	
2.35	0	
2.352	0	
2.354	0	
2.356	0	
2.358	0	
2.36	0	
2.362	0	
2.364	0	
2.366	0	
2.368	0	
2.37	0	
2.372	0	
2.374	0	
2.376	0	
2.378	0	
2.38	0	
2.382	0	
2.384	0	
2.386	0	
2.388	0	
2.39	0	
2.392	0	
2.394	0	
2.396	0	
2.398	0	
2.4	0	
2.402	0	
2.404	0	
2.406	0	
2.408	0	
2.41	0	
2.412	0	
2.414	0	
2.416	0	
2.418	0	
2.42	0	
2.422	0	
2.424	0	
2.426	0	
2.428	0	
2.43	0	
2.432	0	
2.434	0	
2.436	0	
2.438	0	
2.44	0	
2.442	0	
2.444	0	
2.446	0	
2.448	0	
2.45	0	
2.452	0	
2.454	0	
2.456	0	
2.458	0	
2.46	0	
2.462	0	
2.464	0	
2.466	0	
2.468	0	
2.47	0	
2.472	0	
2.474	0	
2.476	0	
2.478	0	
2.48	0	
2.482	0	
2.484	0	
2.486	0	
2.488	0	
2.49	0	
2.492	0	
2.494	0	
2.496	0	
2.498	0	
2.5	0	
2.502	0	
2.504	0	
2.506	0	
2.508	0	
2.51	0	
2.512	0	
2.514	0	
2.516	0	
2.518	0	
2.52	0	
2.522	0	
2.524	0	
2.526	0	
2.528	0	
2.53	0	
2.532	0	
2.534	0	
2.536	0	
2.538	0	
2.54	0	
2.542	0	
2.544	0	
2.546	0	
2.548	0	
2.55	0	
2.552	0	
2.554	0	
2.556	0	
2.558	0	
2.56	0	
2.562	0	
2.564	0	
2.566	0	
2.568	0	
2.57	0	
2.572	0	
2.574	0	
2.576	0	
2.578	0	
2.58	0	
2.582	0	
2.584	0	
2.586	0	
2.588	0	
2.59	0	
2.592	0	
2.594	0	
2.596	0	
2.598	0	
2.6	0	
2.602	0	
2.604	0	
2.606	0	
2.608	0	
2.61	0	
2.612	0	
2.614	0	
2.616	0	
2.618	0	
2.62	0	
2.622	0	
2.624	0	
2.626	0	
2.628	0	
2.63	0	
2.632	0	
2.634	0	
2.636	0	
2.638	0	
2.64	0	
2.642	0	
2.644	0	
2.646	0	
2.648	0	
2.65	0	
2.652	0	
2.654	0	
2.656	0	
2.658	0	
2.66	0	
2.662	0	
2.664	0	
2.666	0	
2.668	0	
2.67	0	
2.672	0	
2.674	0	
2.676	0	
2.678	0	
2.68	0	
2.682	0	
2.684	0	
2.686	0	
2.688	0	
2.69	0	
2.692	0	
2.694	0	
2.696	0	
2.698	0	
2.7	0	
2.702	0	
2.704	0	
2.706	0	
2.708	0	
2.71	0	
2.712	0	
2.714	0	
2.716	0	
2.718	0	
2.72	0	
2.722	0	
2.724	0	
2.726	0	
2.728	0	
2.73	0	
2.732	0	
2.734	0	
2.736	0	
2.738	0	
2.74	0	
2.742	0	
2.744	0	
2.746	0	
2.748	0	
2.75	0	
2.752	0	
2.754	0	
2.756	0	
2.758	0	
2.76	0	
2.762	0	
2.764	0	
2.766	0	
2.768	0	
2.77	0	
2.772	0	
2.774	0	
2.776	0	
2.778	0	
2.78	0	
2.782	0	
2.784	0	
2.786	0	
2.788	0	
2.79	0	
2.792	0	
2.794	0	
2.796	0	
2.798	0	
2.8	0	
2.802	0	
2.804	0	
2.806	0	
2.808	0	
2.81	0	
2.812	0	
2.814	0	
2.816	0	
2.818	0	
2.82	0	
2.822	0	
2.824	0	
2.826	0	
2.828	0	
2.83	0	
2.832	0	
2.834	0	
2.836	0	
2.838	0	
2.84	0	
2.842	0	
2.844	0	
2.846	0	
2.848	0	
2.85	0	
2.852	0	
2.854	0	
2.856	0	
2.858	0	
2.86	0	
2.862	0	
2.864	0	
2.866	0	
2.868	0	
2.87	0	
2.872	0	
2.874	0	
2.876	0	
2.878	0	
2.88	0	
2.882	0	
2.884	0	
2.886	0	
2.888	0	
2.89	0	
2.892	0	
2.894	0	
2.896	0	
2.898	0	
2.9	0	
2.902	0	
2.904	0	
2.906	0	
2.908	0	
2.91	0	
2.912	0	
2.914	0	
2.916	0	
2.918	0	
2.92	0	
2.922	0	
2.924	0	
2.926	0	
2.928	0	
2.93	0	
2.932	0	
2.934	0	
2.936	0	
2.938	0	
2.94	0	
2.942	0	
2.944	0	
2.946	0	
2.948	0	
2.95	0	
2.952	0	
2.954	0	
2.956	0	
2.958	0	
2.96	0	
2.962	0	
2.964	0	
2.966	0	
2.968	0	
2.97	0	
2.972	0	
2.974	0	
2.976	0	
2.978	0	
2.98	0	
2.982	0	
2.984	0	
2.986	0	
2.988	0	
2.99	0	
2.992	0	
2.994	0	
2.996	0	
2.998	0	
3	0	
3.002	0	
3.004	0	
3.006	0	
3.008	0	
3.01	0	
3.012	0	
3.014	0	
3.016	0	
3.018	0	
3.02	0	
3.022	0	
3.024	0	
3.026	0	
3.028	0	
3.03	0	
3.032	0	
3.034	0	
3.036	0	
3.038	0	
3.04	0	
3.042	0	
3.044	0	
3.046	0	
3.048	0	
3.05	0	
3.052	0	
3.054	0	
3.056	0	
3.058	0	
3.06	0	
3.062	0	
3.064	0	
3.066	0	
3.068	0	
3.07	0	
3.072	0	
3.074	0	
3.076	0	
3.078	0	
3.08	0	
3.082	0	
3.084	0	
3.086	0	
3.088	0	
3.09	0	
3.092	0	
3.094	0	
3.096	0	
3.098	0	
3.1	0	
3.102	0	
3.104	0	
3.106	0	
3.108	0	
3.11	0	
3.112	0	
3.114	0	
3.116	0	
3.118	0	
3.12	0	
3.122	0	
3.124	0	
3.126	0	
3.128	0	
3.13	0	
3.132	0	
3.134	0	
3.136	0	
3.138	0	
3.14	0	
3.142	0	
3.144	0	
3.146	0	
3.148	0	
3.15	0	
3.152	0	
3.154	0	
3.156	0	
3.158	0	
3.16	0	
3.162	0	
3.164	0	
3.166	0	
3.168	0	
3.17	0	
3.172	0	
3.174	0	
3.176	0	
3.178	0	
3.18	0	
3.182	0	
3.184	0	
3.186	0	
3.188	0	
3.19	0	
3.192	0	
3.194	0	
3.196	0	
3.198	0	
3.2	0	
3.202	0	
3.204	0	
3.206	0	
3.208	0	
3.21	0	
3.212	0	
3.214	0	
3.216	0	
3.218	0	
3.22	0	
3.222	0	
3.224	0	
3.226	0	
3.228	0	
3.23	0	
3.232	0	
3.234	0	
3.236	0	
3.238	0	
3.24	0	
3.242	0	
3.244	0	
3.246	0	
3.248	0	
3.25	0	
3.252	0	
3.254	0	
3.256	0	
3.258	0	
3.26	0	
3.262	0	
3.264	0	
3.266	0	
3.268	0	
3.27	0	
3.272	0	
3.274	0	
3.276	0	
3.278	0	
3.28	0	
3.282	0	
3.284	0	
3.286	0	
3.288	0	
3.29	0	
3.292	0	
3.294	0	
3.296	0	
3.298	0	
3.3	0	
3.302	0	
3.304	0	
3.306	0	
3.308	0	
3.31	0	
3.312	0	
3.314	0	
3.316	0	
3.318	0	
3.32	0	
3.322	0	
3.324	0	
3.326	0	
3.328	0	
3.33	0	
3.332	0	
3.334	0	
3.336	0	
3.338	0	
3.34	0	
3.342	0	
3.344	0	
3.346	0	
3.348	0	
3.35	0	
3.352	0	
3.354	0	
3.356	0	
3.358	0	
3.36	0	
3.362	0	
3.364	0	
3.366	0	
3.368	0	
3.37	0	
3.372	0	
3.374	0	
3.376	0	
3.378	0	
3.38	0	
3.382	0	
3.384	0	
3.386	0	
3.388	0	
3.39	0	
3.392	0	
3.394	0	
3.396	0	
3.398	0	
3.4	0	
3.402	0	
3.404	0	
3.406	0	
3.408	0	
3.41	0	
3.412	0	
3.414	0	
3.416	0	
3.418	0	
3.42	0	
3.422	0	
3.424	0	
3.426	0	
3.428	0	
3.43	0	
3.432	0	
3.434	0	
3.436	0	
3.438	0	
3.44	0	
3.442	0	
3.444	0	
3.446	0	
3.448	0	
3.45	0	
3.452	0	
3.454	0	
3.456	0	
3.458	0	
3.46	0	
3.462	0	
3.464	0	
3.466	0	
3.468	0	
3.47	0	
3.472	0	
3.474	0	
3.476	0	
3.478	0	
3.48	0	
3.482	0	
3.484	0	
3.486	0	
3.488	0	
3.49	0	
3.492	0	
3.494	0	
3.496	0	
3.498	0	
3.5	0	
3.502	0	
3.504	0	
3.506	0	
3.508	0	
3.51	0	
3.512	0	
3.514	0	
3.516	0	
3.518	0	
3.52	0	
3.522	0	
3.524	0	
3.526	0	
3.528	0	
3.53	0	
3.532	0	
3.534	0	
3.536	0	
3.538	0	
3.54	0	
3.542	0	
3.544	0	
3.546	0	
3.548	0	
3.55	0	
3.552	0	
3.554	0	
3.556	0	
3.558	0	
3.56	0	
3.562	0	
3.564	0	
3.566	0	
3.568	0	
3.57	0	
3.572	0	
3.574	0	
3.576	0	
3.578	0	
3.58	0	
3.582	0	
3.584	0	
3.586	0	
3.588	0	
3.59	0	
3.592	0	
3.594	0	
3.596	0	
3.598	0	
3.6	0	
3.602	0	
3.604	0	
3.606	0	
3.608	0	
3.61	0	
3.612	0	
3.614	0	
3.616	0	
3.618	0	
3.62	0	
3.622	0	
3.624	0	
3.626	0	
3.628	0	
3.63	0	
3.632	0	
3.634	0	
3.636	0	
3.638	0	
3.64	0	
3.642	0	
3.644	0	
3.646	0	
3.648	0	
3.65	0	
3.652	0	
3.654	0	
3.656	0	
3.658	0	
3.66	0	
3.662	0	
3.664	0	
3.666	0	
3.668	0	
3.67	0	
3.672	0	
3.674	0	
3.676	0	
3.678	0	
3.68	0	
3.682	0	
3.684	0	
3.686	0	
3.688	0	
3.69	0	
3.692	0	
3.694	0	
3.696	0	
3.698	0	
3.7	0	
3.702	0	
3.704	0	
3.706	0	
3.708	0	
3.71	0	
3.712	0	
3.714	0	
3.716	0	
3.718	0	
3.72	0	
3.722	0	
3.724	0	
3.726	0	
3.728	0	
3.73	0	
3.732	0	
3.734	0	
3.736	0	
3.738	0	
3.74	0	
3.742	0	
3.744	0	
3.746	0	
3.748	0	
3.75	0	
3.752	0	
3.754	0	
3.756	0	
3.758	0	
3.76	0	
3.762	0	
3.764	0	
3.766	0	
3.768	0	
3.77	0	
3.772	0	
3.774	0	
3.776	0	
3.778	0	
3.78	0	
3.782	0	
3.784	0	
3.786	0	
3.788	0	
3.79	0	
3.792	0	
3.794	0	
3.796	0	
3.798	0	
3.8	0	
3.802	0	
3.804	0	
3.806	0	
3.808	0	
3.81	0	
3.812	0	
3.814	0	
3.816	0	
3.818	0	
3.82	0	
3.822	0	
3.824	0	
3.826	0	
3.828	0	
3.83	0	
3.832	0	
3.834	0	
3.836	0	
3.838	0	
3.84	0	
3.842	0	
3.844	0	
3.846	0	
3.848	0	
3.85	0	
3.852	0	
3.854	0	
3.856	0	
3.858	0	
3.86	0	
3.862	0	
3.864	0	
3.866	0	
3.868	0	
3.87	0	
3.872	0	
3.874	0	
3.876	0	
3.878	0	
3.88	0	
3.882	0	
3.884	0	
3.886	0	
3.888	0	
3.89	0	
3.892	0	
3.894	0	
3.896	0	
3.898	0	
3.9	0	
3.902	0	
3.904	0	
3.906	0	
3.908	0	
3.91	0	
3.912	0	
3.914	0	
3.916	0	
3.918	0	
3.92	0	
3.922	0	
3.924	0	
3.926	0	
3.928	0	
3.93	0	
3.932	0	
3.934	0	
3.936	0	
3.938	0	
3.94	0	
3.942	0	
3.944	0	
3.946	0	
3.948	0	
3.95	0	
3.952	0	
3.954	0	
3.956	0	
3.958	0	
3.96	0	
3.962	0	
3.964	0	
3.966	0	
3.968	0	
3.97	0	
3.972	0	
3.974	0	
3.976	0	
3.978	0	
3.98	0	
3.982	0	
3.984	0	
3.986	0	
3.988	0	
3.99	0	
3.992	0	
3.994	0	
3.996	0	
3.998	0	
4	0	
