1.00000e-09 9.56462e-01
1.00000e-06 9.56917e-01
4.85201e-06 9.58659e-01
9.70403e-06 9.60819e-01
1.45560e-05 9.62943e-01
1.94081e-05 9.65031e-01
2.42601e-05 9.67083e-01
2.91121e-05 9.69101e-01
3.39641e-05 9.71083e-01
3.88161e-05 9.73031e-01
4.36681e-05 9.74944e-01
4.85201e-05 9.76824e-01
5.33721e-05 9.78670e-01
5.82242e-05 9.80483e-01
6.30762e-05 9.82263e-01
6.79282e-05 9.84011e-01
7.27802e-05 9.85726e-01
7.76322e-05 9.87410e-01
8.24842e-05 9.89062e-01
8.73362e-05 9.90682e-01
9.21883e-05 9.92272e-01
9.70403e-05 9.93831e-01
1.01892e-04 9.95359e-01
1.06744e-04 9.96858e-01
1.11596e-04 9.98326e-01
1.16448e-04 9.99765e-01
1.21300e-04 1.00117e+00
1.26152e-04 1.00256e+00
1.31004e-04 1.00391e+00
1.35856e-04 1.00523e+00
1.40708e-04 1.00653e+00
1.45560e-04 1.00779e+00
1.50412e-04 1.00903e+00
1.55264e-04 1.01024e+00
1.60116e-04 1.01143e+00
1.64968e-04 1.01258e+00
1.69820e-04 1.01371e+00
1.74672e-04 1.01482e+00
1.79525e-04 1.01589e+00
1.84377e-04 1.01695e+00
1.89229e-04 1.01797e+00
1.94081e-04 1.01897e+00
1.98933e-04 1.01994e+00
2.03785e-04 1.02089e+00
2.08637e-04 1.02182e+00
2.13489e-04 1.02271e+00
2.18341e-04 1.02359e+00
2.23193e-04 1.02444e+00
2.28045e-04 1.02526e+00
2.32897e-04 1.02606e+00
2.37749e-04 1.02684e+00
2.42601e-04 1.02759e+00
2.47453e-04 1.02832e+00
2.52305e-04 1.02903e+00
2.57157e-04 1.02971e+00
2.62009e-04 1.03037e+00
2.66861e-04 1.03101e+00
2.71713e-04 1.03162e+00
2.76565e-04 1.03222e+00
2.81417e-04 1.03278e+00
2.86269e-04 1.03333e+00
2.91121e-04 1.03386e+00
2.95973e-04 1.03436e+00
3.00825e-04 1.03484e+00
3.05677e-04 1.03531e+00
3.10529e-04 1.03575e+00
3.15381e-04 1.03616e+00
3.20233e-04 1.03656e+00
3.25085e-04 1.03694e+00
3.29937e-04 1.03730e+00
3.34789e-04 1.03763e+00
3.39641e-04 1.03795e+00
3.44493e-04 1.03824e+00
3.49345e-04 1.03852e+00
3.54197e-04 1.03877e+00
3.59049e-04 1.03901e+00
3.63901e-04 1.03922e+00
3.68753e-04 1.03942e+00
3.73605e-04 1.03960e+00
3.78457e-04 1.03976e+00
3.83309e-04 1.03990e+00
3.88161e-04 1.04002e+00
3.93013e-04 1.04012e+00
3.97865e-04 1.04020e+00
4.02717e-04 1.04027e+00
4.07569e-04 1.04031e+00
4.12421e-04 1.04034e+00
4.17273e-04 1.04035e+00
4.22125e-04 1.04034e+00
4.26977e-04 1.04032e+00
4.31829e-04 1.04028e+00
4.36681e-04 1.04022e+00
4.41533e-04 1.04014e+00
4.46385e-04 1.04004e+00
4.51237e-04 1.03993e+00
4.56089e-04 1.03980e+00
4.60941e-04 1.03966e+00
4.65793e-04 1.03949e+00
4.70645e-04 1.03931e+00
4.75497e-04 1.03912e+00
4.80349e-04 1.03891e+00
4.85201e-04 1.03868e+00
4.90053e-04 1.03844e+00
4.94905e-04 1.03818e+00
4.99757e-04 1.03790e+00
5.04609e-04 1.03761e+00
5.09461e-04 1.03730e+00
5.14313e-04 1.03698e+00
5.19165e-04 1.03664e+00
5.24017e-04 1.03629e+00
5.28869e-04 1.03592e+00
5.33721e-04 1.03554e+00
5.38574e-04 1.03514e+00
5.43426e-04 1.03473e+00
5.48278e-04 1.03430e+00
5.53130e-04 1.03386e+00
5.57982e-04 1.03340e+00
5.62834e-04 1.03293e+00
5.67686e-04 1.03245e+00
5.72538e-04 1.03195e+00
5.77390e-04 1.03144e+00
5.82242e-04 1.03091e+00
