    .10023E+01    .11167E+02
    .10162E+01    .11364E+02
    .10304E+01    .11565E+02
    .10447E+01    .11771E+02
    .10592E+01    .11982E+02
    .10739E+01    .12198E+02
    .10888E+01    .12419E+02
    .11040E+01    .12289E+02
    .11193E+01    .11949E+02
    .11349E+01    .11617E+02
    .11506E+01    .11292E+02
    .11666E+01    .10976E+02
    .11828E+01    .10668E+02
    .11993E+01    .10367E+02
    .12159E+01    .10074E+02
    .12328E+01    .97885E+01
    .12500E+01    .95099E+01
    .12674E+01    .92384E+01
    .12850E+01    .89737E+01
    .13028E+01    .87159E+01
    .13209E+01    .84646E+01
    .13393E+01    .82199E+01
    .13579E+01    .79815E+01
    .13768E+01    .77493E+01
    .13959E+01    .75232E+01
    .14153E+01    .73031E+01
    .14350E+01    .70888E+01
    .14549E+01    .68802E+01
    .14751E+01    .66772E+01
    .14956E+01    .64796E+01
    .15164E+01    .62874E+01
    .15375E+01    .61004E+01
    .15589E+01    .59185E+01
    .15805E+01    .57416E+01
    .16025E+01    .55695E+01
    .16248E+01    .54022E+01
    .16473E+01    .52396E+01
    .16702E+01    .50815E+01
    .16934E+01    .49278E+01
    .17170E+01    .47785E+01
    .17408E+01    .46334E+01
    .17650E+01    .44924E+01
    .17896E+01    .43554E+01
    .18144E+01    .42224E+01
    .18397E+01    .40933E+01
    .18652E+01    .39678E+01
    .18911E+01    .38461E+01
    .19174E+01    .37279E+01
    .19441E+01    .36131E+01
    .19711E+01    .35018E+01
    .19985E+01    .33937E+01
    .20263E+01    .32889E+01
    .20544E+01    .31872E+01
    .20830E+01    .30897E+01
    .21119E+01    .29940E+01
    .21413E+01    .29013E+01
    .21710E+01    .28113E+01
    .22012E+01    .27241E+01
    .22318E+01    .26396E+01
    .22628E+01    .25577E+01
    .22942E+01    .24783E+01
    .23261E+01    .24014E+01
    .23585E+01    .23269E+01
    .23912E+01    .22547E+01
    .24245E+01    .21848E+01
    .24582E+01    .21171E+01
    .24923E+01    .20516E+01
    .25270E+01    .19882E+01
    .25621E+01    .19267E+01
    .25977E+01    .18673E+01
    .26338E+01    .18098E+01
    .26704E+01    .17541E+01
    .27075E+01    .17003E+01
    .27451E+01    .16482E+01
    .27833E+01    .15978E+01
    .28220E+01    .15491E+01
    .28612E+01    .15019E+01
    .29009E+01    .14564E+01
    .29412E+01    .14124E+01
    .29821E+01    .13698E+01
    .30236E+01    .13287E+01
    .30656E+01    .12889E+01
    .31082E+01    .12505E+01
    .31514E+01    .12134E+01
    .31952E+01    .11776E+01
    .32396E+01    .11430E+01
    .32846E+01    .11096E+01
    .33303E+01    .10773E+01
    .33765E+01    .10462E+01
    .34235E+01    .10161E+01
    .34710E+01    .98711E+00
    .35193E+01    .95912E+00
    .35682E+01    .93211E+00
    .36178E+01    .90606E+00
    .36681E+01    .88094E+00
    .37190E+01    .85671E+00
    .37707E+01    .83335E+00
    .38231E+01    .81083E+00
    .38762E+01    .78912E+00
    .39301E+01    .76821E+00
    .39847E+01    .74805E+00
    .40401E+01    .72863E+00
    .40963E+01    .70993E+00
    .41532E+01    .69192E+00
    .42109E+01    .67458E+00
    .42694E+01    .65788E+00
    .43288E+01    .64181E+00
    .43889E+01    .62635E+00
    .44499E+01    .61147E+00
    .45118E+01    .59717E+00
    .45745E+01    .58341E+00
    .46380E+01    .57018E+00
    .47025E+01    .55937E+00
    .47678E+01    .54711E+00
    .48341E+01    .53534E+00
    .49013E+01    .52403E+00
    .49694E+01    .51317E+00
    .50385E+01    .50275E+00
    .51085E+01    .49274E+00
    .51795E+01    .48314E+00
    .52515E+01    .47394E+00
    .53244E+01    .46511E+00
    .53984E+01    .45666E+00
    .54735E+01    .44855E+00
    .55495E+01    .44079E+00
    .56266E+01    .43337E+00
    .57048E+01    .42626E+00
    .57841E+01    .41946E+00
    .58645E+01    .41296E+00
    .59460E+01    .40675E+00
    .60286E+01    .40083E+00
    .61124E+01    .39517E+00
    .61974E+01    .38977E+00
    .62835E+01    .38463E+00
    .63708E+01    .37973E+00
    .64594E+01    .37506E+00
    .65491E+01    .37063E+00
    .66401E+01    .36641E+00
    .67324E+01    .36241E+00
    .68260E+01    .35861E+00
    .69209E+01    .35501E+00
    .70170E+01    .35161E+00
    .71146E+01    .34839E+00
    .72134E+01    .34535E+00
    .73137E+01    .34248E+00
    .74153E+01    .33978E+00
    .75184E+01    .33723E+00
    .76229E+01    .33485E+00
    .77288E+01    .33262E+00
    .78362E+01    .33053E+00
    .79451E+01    .32858E+00
    .80555E+01    .32676E+00
    .81675E+01    .32508E+00
    .82810E+01    .32352E+00
    .83961E+01    .32209E+00
    .85128E+01    .32077E+00
    .86311E+01    .31956E+00
    .87510E+01    .31846E+00
    .88726E+01    .31747E+00
    .89959E+01    .31658E+00
    .91209E+01    .31578E+00
    .92477E+01    .31508E+00
    .93762E+01    .31447E+00
    .95065E+01    .31394E+00
    .96386E+01    .31349E+00
    .97726E+01    .31313E+00
    .99084E+01    .31284E+00
    .10046E+02    .31262E+00
    .10186E+02    .31247E+00
    .10327E+02    .31239E+00
    .10471E+02    .31237E+00
    .10616E+02    .31241E+00
    .10764E+02    .31251E+00
    .10913E+02    .31266E+00
    .11065E+02    .31287E+00
    .11219E+02    .31312E+00
    .11375E+02    .31342E+00
    .11533E+02    .31376E+00
    .11693E+02    .31415E+00
    .11856E+02    .31500E+00
    .12020E+02    .31545E+00
    .12187E+02    .31594E+00
    .12357E+02    .31645E+00
    .12529E+02    .31700E+00
    .12703E+02    .31757E+00
    .12879E+02    .31816E+00
    .13058E+02    .31878E+00
    .13240E+02    .31941E+00
    .13424E+02    .32005E+00
    .13610E+02    .32071E+00
    .13799E+02    .32138E+00
    .13991E+02    .32206E+00
    .14186E+02    .32275E+00
    .14383E+02    .32343E+00
    .14583E+02    .32412E+00
    .14785E+02    .32481E+00
    .14991E+02    .32549E+00
    .15199E+02    .32617E+00
    .15410E+02    .32684E+00
    .15625E+02    .32750E+00
    .15842E+02    .32814E+00
    .16062E+02    .32878E+00
    .16285E+02    .32939E+00
    .16511E+02    .32998E+00
    .16741E+02    .33056E+00
    .16973E+02    .33111E+00
    .17209E+02    .33163E+00
    .17449E+02    .33213E+00
    .17691E+02    .33260E+00
    .17937E+02    .33303E+00
    .18186E+02    .33343E+00
    .18439E+02    .33380E+00
    .18695E+02    .33413E+00
    .18955E+02    .33442E+00
    .19218E+02    .33466E+00
    .19485E+02    .33487E+00
    .19756E+02    .33503E+00
    .20031E+02    .33514E+00
    .20309E+02    .33521E+00
    .20591E+02    .33523E+00
    .20878E+02    .33520E+00
    .21168E+02    .33511E+00
    .21462E+02    .33498E+00
    .21760E+02    .33478E+00
    .22063E+02    .33454E+00
    .22369E+02    .33424E+00
    .22680E+02    .33388E+00
    .22995E+02    .33346E+00
    .23315E+02    .33299E+00
    .23639E+02    .33245E+00
    .23967E+02    .33186E+00
    .24300E+02    .33121E+00
    .24638E+02    .33050E+00
    .24981E+02    .32974E+00
    .25328E+02    .32891E+00
    .25680E+02    .32802E+00
    .26037E+02    .32708E+00
    .26398E+02    .32608E+00
    .26765E+02    .32503E+00
    .27137E+02    .32392E+00
    .27514E+02    .32275E+00
    .27897E+02    .32153E+00
    .28284E+02    .32027E+00
    .28678E+02    .31895E+00
    .29076E+02    .31758E+00
    .29480E+02    .31617E+00
    .29890E+02    .31472E+00
    .30305E+02    .31323E+00
    .30726E+02    .31169E+00
    .31153E+02    .31013E+00
    .31586E+02    .30853E+00
    .32025E+02    .30690E+00
    .32470E+02    .30524E+00
    .32922E+02    .30356E+00
    .33379E+02    .30186E+00
    .33843E+02    .30015E+00
    .34313E+02    .29842E+00
    .34790E+02    .29683E+00
    .35274E+02    .29509E+00
    .35764E+02    .29335E+00
    .36261E+02    .29161E+00
    .36765E+02    .28988E+00
    .37276E+02    .28816E+00
    .37794E+02    .28645E+00
    .38319E+02    .28477E+00
    .38852E+02    .28310E+00
    .39392E+02    .28147E+00
    .39939E+02    .27987E+00
    .40494E+02    .27830E+00
    .41057E+02    .27677E+00
    .41628E+02    .27528E+00
    .42206E+02    .27384E+00
    .42793E+02    .27246E+00
    .43387E+02    .27112E+00
    .43990E+02    .26984E+00
    .44602E+02    .26862E+00
    .45221E+02    .26746E+00
    .45850E+02    .26637E+00
    .46487E+02    .26534E+00
    .47133E+02    .26439E+00
    .47788E+02    .26350E+00
    .48452E+02    .26269E+00
    .49126E+02    .26195E+00
    .49808E+02    .26129E+00
    .50501E+02    .26070E+00
    .51202E+02    .26018E+00
    .51914E+02    .25975E+00
    .52635E+02    .25939E+00
    .53367E+02    .25910E+00
    .54109E+02    .25889E+00
    .54861E+02    .25875E+00
    .55623E+02    .25869E+00
    .56396E+02    .25869E+00
    .57180E+02    .25877E+00
    .57974E+02    .25891E+00
    .58780E+02    .25912E+00
    .59597E+02    .25939E+00
    .60425E+02    .25972E+00
    .61265E+02    .26011E+00
    .62116E+02    .26055E+00
    .62980E+02    .26104E+00
    .63855E+02    .26159E+00
    .64742E+02    .26218E+00
    .65642E+02    .26281E+00
    .66554E+02    .26348E+00
    .67479E+02    .26419E+00
    .68417E+02    .26493E+00
    .69368E+02    .26569E+00
    .70332E+02    .26649E+00
    .71309E+02    .26731E+00
    .72300E+02    .26815E+00
    .73305E+02    .26901E+00
    .74324E+02    .26988E+00
    .75357E+02    .27076E+00
    .76404E+02    .27165E+00
    .77466E+02    .27255E+00
    .78543E+02    .27346E+00
    .79634E+02    .27436E+00
    .80741E+02    .27527E+00
    .81863E+02    .27617E+00
    .83001E+02    .27708E+00
    .84154E+02    .27797E+00
    .85324E+02    .27886E+00
    .86509E+02    .27974E+00
    .87712E+02    .28061E+00
    .88931E+02    .28147E+00
    .90166E+02    .28232E+00
    .91420E+02    .28315E+00
    .92690E+02    .28397E+00
    .93978E+02    .28477E+00
    .95284E+02    .28556E+00
    .96608E+02    .28633E+00
    .97951E+02    .28708E+00
    .99312E+02    .28782E+00
    .10069E+03    .28853E+00
    .10209E+03    .28923E+00
    .10351E+03    .28990E+00
    .10495E+03    .29056E+00
    .10641E+03    .29119E+00
    .10789E+03    .29180E+00
    .10939E+03    .29239E+00
    .11091E+03    .29295E+00
    .11245E+03    .29349E+00
    .11401E+03    .29401E+00
    .11559E+03    .29450E+00
    .11720E+03    .29496E+00
    .11883E+03    .29541E+00
    .12048E+03    .29584E+00
