    .10023E+01    .18822E+03
    .10162E+01    .19446E+03
    .10304E+01    .20096E+03
    .10447E+01    .20774E+03
    .10592E+01    .21479E+03
    .10739E+01    .22215E+03
    .10888E+01    .22983E+03
    .11040E+01    .22642E+03
    .11193E+01    .21636E+03
    .11349E+01    .20668E+03
    .11506E+01    .19739E+03
    .11666E+01    .18846E+03
    .11828E+01    .17989E+03
    .11993E+01    .17166E+03
    .12159E+01    .16376E+03
    .12328E+01    .15618E+03
    .12500E+01    .14891E+03
    .12674E+01    .14194E+03
    .12850E+01    .13526E+03
    .13028E+01    .12886E+03
    .13209E+01    .12273E+03
    .13393E+01    .11685E+03
    .13579E+01    .11123E+03
    .13768E+01    .10585E+03
    .13959E+01    .10070E+03
    .14153E+01    .95775E+02
    .14350E+01    .91066E+02
    .14549E+01    .86564E+02
    .14751E+01    .82262E+02
    .14956E+01    .78153E+02
    .15164E+01    .74228E+02
    .15375E+01    .70481E+02
    .15589E+01    .66905E+02
    .15805E+01    .63493E+02
    .16025E+01    .60239E+02
    .16248E+01    .57136E+02
    .16473E+01    .54178E+02
    .16702E+01    .51360E+02
    .16934E+01    .48675E+02
    .17170E+01    .46118E+02
    .17408E+01    .43683E+02
    .17650E+01    .41367E+02
    .17896E+01    .39163E+02
    .18144E+01    .37066E+02
    .18397E+01    .34599E+02
    .18652E+01    .32715E+02
    .18911E+01    .30927E+02
    .19174E+01    .29228E+02
    .19441E+01    .27616E+02
    .19711E+01    .26086E+02
    .19985E+01    .24634E+02
    .20263E+01    .23258E+02
    .20544E+01    .21953E+02
    .20830E+01    .20716E+02
    .21119E+01    .19544E+02
    .21413E+01    .18434E+02
    .21710E+01    .17383E+02
    .22012E+01    .16388E+02
    .22318E+01    .15446E+02
    .22628E+01    .14556E+02
    .22942E+01    .13713E+02
    .23261E+01    .12917E+02
    .23585E+01    .12164E+02
    .23912E+01    .11452E+02
    .24245E+01    .10780E+02
    .24582E+01    .10146E+02
    .24923E+01    .95464E+01
    .25270E+01    .89808E+01
    .25621E+01    .84471E+01
    .25977E+01    .79436E+01
    .26338E+01    .74688E+01
    .26704E+01    .70211E+01
    .27075E+01    .65992E+01
    .27451E+01    .62015E+01
    .27833E+01    .58269E+01
    .28220E+01    .54741E+01
    .28612E+01    .51418E+01
    .29009E+01    .48290E+01
    .29412E+01    .45347E+01
    .29821E+01    .42577E+01
    .30236E+01    .39971E+01
    .30656E+01    .37520E+01
    .31082E+01    .35216E+01
    .31514E+01    .33049E+01
    .31952E+01    .31013E+01
    .32396E+01    .29100E+01
    .32846E+01    .26468E+01
    .33303E+01    .24818E+01
    .33765E+01    .23270E+01
    .34235E+01    .21816E+01
    .34710E+01    .20452E+01
    .35193E+01    .19173E+01
    .35682E+01    .17973E+01
    .36178E+01    .16847E+01
    .36681E+01    .15792E+01
    .37190E+01    .14802E+01
    .37707E+01    .13875E+01
    .38231E+01    .13005E+01
    .38762E+01    .12190E+01
    .39301E+01    .11427E+01
    .39847E+01    .10712E+01
    .40401E+01    .10042E+01
    .40963E+01    .94139E+00
    .41532E+01    .88259E+00
    .42109E+01    .82753E+00
    .42694E+01    .77597E+00
    .43288E+01    .72769E+00
    .43889E+01    .68248E+00
    .44499E+01    .64015E+00
    .45118E+01    .60053E+00
    .45745E+01    .56343E+00
    .46380E+01    .52871E+00
    .47025E+01    .49620E+00
    .47678E+01    .46577E+00
    .48341E+01    .43729E+00
    .49013E+01    .41062E+00
    .49694E+01    .38567E+00
    .50385E+01    .36231E+00
    .51085E+01    .34044E+00
    .51795E+01    .31997E+00
    .52515E+01    .30080E+00
    .53244E+01    .28286E+00
    .53984E+01    .26607E+00
    .54735E+01    .25034E+00
    .55495E+01    .23562E+00
    .56266E+01    .22183E+00
    .57048E+01    .20891E+00
    .57841E+01    .19682E+00
    .58645E+01    .18549E+00
    .59460E+01    .17488E+00
    .60286E+01    .16494E+00
